record,db,start,end,label
cu16,CUDB,63750,64250,Dangerous
cu16,CUDB,63875,64375,Dangerous
cu16,CUDB,64000,64500,Dangerous
cu16,CUDB,64125,64625,Dangerous
cu16,CUDB,64250,64750,Dangerous
cu16,CUDB,64375,64875,Dangerous
cu16,CUDB,64500,65000,Dangerous
cu16,CUDB,64625,65125,Dangerous
cu16,CUDB,64750,65250,Dangerous
cu16,CUDB,64875,65375,Dangerous
cu16,CUDB,65000,65500,Dangerous
cu16,CUDB,65125,65625,Dangerous
cu16,CUDB,65250,65750,Dangerous
cu16,CUDB,65375,65875,Dangerous
cu16,CUDB,65500,66000,Dangerous
cu16,CUDB,65625,66125,Dangerous
cu16,CUDB,65750,66250,Dangerous
cu16,CUDB,65875,66375,Dangerous
cu16,CUDB,66000,66500,Dangerous
cu16,CUDB,66125,66625,Dangerous
cu16,CUDB,66250,66750,Dangerous
cu16,CUDB,66375,66875,Dangerous
cu16,CUDB,66500,67000,Dangerous
cu16,CUDB,66625,67125,Dangerous
cu16,CUDB,66750,67250,Dangerous
cu16,CUDB,66875,67375,Dangerous
cu16,CUDB,67000,67500,Dangerous
cu16,CUDB,67125,67625,Dangerous
cu16,CUDB,67250,67750,Dangerous
cu16,CUDB,67375,67875,Dangerous
cu16,CUDB,67500,68000,Dangerous
cu16,CUDB,67625,68125,Dangerous
cu16,CUDB,67750,68250,Dangerous
cu16,CUDB,67875,68375,Dangerous
cu16,CUDB,68000,68500,Dangerous
cu16,CUDB,68125,68625,Dangerous
cu16,CUDB,68250,68750,Dangerous
cu16,CUDB,68375,68875,Dangerous
cu16,CUDB,68500,69000,Dangerous
cu16,CUDB,68625,69125,Dangerous
cu16,CUDB,68750,69250,Dangerous
cu16,CUDB,68875,69375,Dangerous
cu16,CUDB,69000,69500,Dangerous
cu16,CUDB,69125,69625,Dangerous
cu16,CUDB,69250,69750,Dangerous
cu16,CUDB,69375,69875,Dangerous
cu16,CUDB,69500,70000,Dangerous
cu16,CUDB,69625,70125,Dangerous
cu16,CUDB,69750,70250,Dangerous
cu16,CUDB,69875,70375,Dangerous
cu16,CUDB,70000,70500,Dangerous
cu16,CUDB,70125,70625,Dangerous
cu16,CUDB,70250,70750,Dangerous
cu16,CUDB,70375,70875,Dangerous
cu16,CUDB,70500,71000,Dangerous
cu16,CUDB,70625,71125,Dangerous
cu16,CUDB,70750,71250,Dangerous
cu16,CUDB,70875,71375,Dangerous
cu16,CUDB,71000,71500,Dangerous
cu16,CUDB,71125,71625,Dangerous
cu16,CUDB,71250,71750,Dangerous
cu16,CUDB,71375,71875,Dangerous
cu16,CUDB,71500,72000,Dangerous
cu16,CUDB,71625,72125,Dangerous
cu16,CUDB,71750,72250,Dangerous
cu16,CUDB,71875,72375,Dangerous
cu16,CUDB,72000,72500,Dangerous
cu16,CUDB,72125,72625,Dangerous
cu16,CUDB,72250,72750,Dangerous
cu16,CUDB,72375,72875,Dangerous
cu16,CUDB,72500,73000,Dangerous
cu16,CUDB,72625,73125,Dangerous
cu16,CUDB,72750,73250,Dangerous
cu16,CUDB,72875,73375,Dangerous
cu16,CUDB,73000,73500,Dangerous
cu16,CUDB,73125,73625,Dangerous
cu16,CUDB,73250,73750,Dangerous
cu16,CUDB,73375,73875,Dangerous
cu16,CUDB,73500,74000,Dangerous
cu16,CUDB,73625,74125,Dangerous
cu16,CUDB,73750,74250,Dangerous
cu16,CUDB,73875,74375,Dangerous
cu16,CUDB,74000,74500,Dangerous
cu16,CUDB,74125,74625,Dangerous
cu16,CUDB,74250,74750,Dangerous
cu16,CUDB,74375,74875,Dangerous
cu16,CUDB,74500,75000,Dangerous
cu16,CUDB,74625,75125,Dangerous
cu16,CUDB,74750,75250,Dangerous
cu16,CUDB,74875,75375,Dangerous
cu16,CUDB,75000,75500,Dangerous
cu16,CUDB,75125,75625,Dangerous
cu16,CUDB,75250,75750,Dangerous
cu16,CUDB,75375,75875,Dangerous
cu16,CUDB,75500,76000,Dangerous
cu16,CUDB,75625,76125,Dangerous
cu16,CUDB,75750,76250,Dangerous
cu16,CUDB,75875,76375,Dangerous
cu16,CUDB,76000,76500,Dangerous
cu16,CUDB,76125,76625,Dangerous
cu16,CUDB,76250,76750,Dangerous
cu16,CUDB,76375,76875,Dangerous
cu16,CUDB,76500,77000,Dangerous
cu16,CUDB,76625,77125,Dangerous
cu16,CUDB,76750,77250,Dangerous
cu16,CUDB,76875,77375,Dangerous
cu16,CUDB,77000,77500,Dangerous
cu16,CUDB,77125,77625,Dangerous
cu16,CUDB,77250,77750,Dangerous
cu16,CUDB,77375,77875,Dangerous
cu16,CUDB,77500,78000,Dangerous
cu16,CUDB,77625,78125,Dangerous
cu16,CUDB,77750,78250,Dangerous
cu16,CUDB,77875,78375,Dangerous
cu16,CUDB,78000,78500,Dangerous
cu16,CUDB,78125,78625,Dangerous
cu16,CUDB,78250,78750,Dangerous
cu16,CUDB,78375,78875,Dangerous
cu16,CUDB,78500,79000,Dangerous
cu16,CUDB,78625,79125,Dangerous
cu16,CUDB,78750,79250,Dangerous
cu16,CUDB,78875,79375,Dangerous
cu16,CUDB,79000,79500,Dangerous
cu16,CUDB,79125,79625,Dangerous
cu16,CUDB,79250,79750,Dangerous
cu16,CUDB,79375,79875,Dangerous
cu16,CUDB,79500,80000,Dangerous
cu16,CUDB,79625,80125,Dangerous
cu16,CUDB,79750,80250,Dangerous
cu16,CUDB,79875,80375,Dangerous
cu16,CUDB,80000,80500,Dangerous
cu16,CUDB,80125,80625,Dangerous
cu16,CUDB,80250,80750,Dangerous
cu16,CUDB,80375,80875,Dangerous
cu16,CUDB,80500,81000,Dangerous
cu16,CUDB,80625,81125,Dangerous
cu16,CUDB,80750,81250,Dangerous
cu16,CUDB,80875,81375,Dangerous
cu16,CUDB,81000,81500,Dangerous
cu16,CUDB,81125,81625,Dangerous
cu16,CUDB,81250,81750,Dangerous
cu16,CUDB,81375,81875,Dangerous
cu16,CUDB,81500,82000,Dangerous
cu16,CUDB,81625,82125,Dangerous
cu16,CUDB,81750,82250,Dangerous
cu16,CUDB,81875,82375,Dangerous
cu16,CUDB,82000,82500,Dangerous
cu16,CUDB,82125,82625,Dangerous
cu16,CUDB,82250,82750,Dangerous
cu16,CUDB,82375,82875,Dangerous
cu16,CUDB,82500,83000,Dangerous
cu16,CUDB,82625,83125,Dangerous
cu16,CUDB,82750,83250,Dangerous
cu16,CUDB,82875,83375,Dangerous
cu16,CUDB,83000,83500,Dangerous
cu16,CUDB,83125,83625,Dangerous
cu16,CUDB,83250,83750,Dangerous
cu16,CUDB,83375,83875,Dangerous
cu16,CUDB,83500,84000,Dangerous
cu16,CUDB,83625,84125,Dangerous
cu16,CUDB,83750,84250,Dangerous
cu16,CUDB,83875,84375,Dangerous
cu16,CUDB,84000,84500,Dangerous
cu16,CUDB,84125,84625,Dangerous
cu16,CUDB,84250,84750,Dangerous
cu16,CUDB,84375,84875,Dangerous
cu16,CUDB,84500,85000,Dangerous
cu16,CUDB,84625,85125,Dangerous
cu16,CUDB,84750,85250,Dangerous
cu16,CUDB,84875,85375,Dangerous
cu16,CUDB,85000,85500,Dangerous
cu16,CUDB,85125,85625,Dangerous
cu16,CUDB,85250,85750,Dangerous
cu16,CUDB,85375,85875,Dangerous
cu16,CUDB,85500,86000,Dangerous
cu16,CUDB,85625,86125,Dangerous
cu16,CUDB,85750,86250,Dangerous
cu16,CUDB,85875,86375,Dangerous
cu16,CUDB,86000,86500,Dangerous
cu16,CUDB,86125,86625,Dangerous
cu16,CUDB,86250,86750,Dangerous
cu16,CUDB,86375,86875,Dangerous
cu16,CUDB,86500,87000,Dangerous
cu16,CUDB,86625,87125,Dangerous
cu16,CUDB,86750,87250,Dangerous
cu16,CUDB,86875,87375,Dangerous
cu16,CUDB,87000,87500,Dangerous
cu16,CUDB,87125,87625,Dangerous
cu16,CUDB,87250,87750,Dangerous
cu16,CUDB,87625,88125,Normal
cu16,CUDB,87750,88250,Normal
cu16,CUDB,87875,88375,Normal
cu16,CUDB,88000,88500,Normal
cu16,CUDB,88125,88625,Normal
cu16,CUDB,88250,88750,Normal
cu16,CUDB,88375,88875,Normal
cu16,CUDB,88500,89000,Normal
cu16,CUDB,88625,89125,Normal
cu16,CUDB,88750,89250,Normal
cu16,CUDB,88875,89375,Normal
cu16,CUDB,89000,89500,Normal
cu16,CUDB,89125,89625,Normal
cu16,CUDB,89250,89750,Normal
cu16,CUDB,89375,89875,Normal
cu16,CUDB,89500,90000,Normal
cu16,CUDB,89625,90125,Normal
cu16,CUDB,89750,90250,Normal
cu16,CUDB,89875,90375,Normal
cu16,CUDB,90000,90500,Normal
cu16,CUDB,90125,90625,Normal
cu16,CUDB,90250,90750,Normal
cu16,CUDB,90375,90875,Normal
cu16,CUDB,90500,91000,Normal
cu16,CUDB,90625,91125,Normal
cu16,CUDB,90750,91250,Normal
cu16,CUDB,90875,91375,Normal
cu16,CUDB,91000,91500,Normal
cu16,CUDB,91125,91625,Normal
cu16,CUDB,91250,91750,Normal
cu16,CUDB,91375,91875,Normal
cu16,CUDB,91500,92000,Normal
cu16,CUDB,91625,92125,Normal
cu16,CUDB,91750,92250,Normal
cu16,CUDB,91875,92375,Normal
cu16,CUDB,92000,92500,Normal
cu16,CUDB,92125,92625,Normal
cu16,CUDB,92250,92750,Normal
cu16,CUDB,92375,92875,Normal
cu16,CUDB,92500,93000,Normal
cu16,CUDB,92625,93125,Normal
cu16,CUDB,92750,93250,Normal
cu16,CUDB,92875,93375,Normal
cu16,CUDB,93000,93500,Normal
cu16,CUDB,93125,93625,Normal
cu16,CUDB,93250,93750,Normal
cu16,CUDB,93375,93875,Normal
cu16,CUDB,93500,94000,Normal
cu16,CUDB,93625,94125,Normal
cu16,CUDB,93750,94250,Normal
cu16,CUDB,93875,94375,Normal
cu16,CUDB,94000,94500,Normal
cu16,CUDB,94125,94625,Normal
cu16,CUDB,94250,94750,Normal
cu16,CUDB,94375,94875,Normal
cu16,CUDB,94500,95000,Normal
cu16,CUDB,94625,95125,Normal
cu16,CUDB,94750,95250,Normal
cu16,CUDB,94875,95375,Normal
cu16,CUDB,95000,95500,Normal
cu16,CUDB,95125,95625,Normal
cu16,CUDB,95250,95750,Normal
cu16,CUDB,95375,95875,Normal
cu16,CUDB,95500,96000,Normal
cu16,CUDB,95625,96125,Normal
cu16,CUDB,95750,96250,Normal
cu16,CUDB,95875,96375,Normal
cu16,CUDB,96000,96500,Normal
cu16,CUDB,96125,96625,Normal
cu16,CUDB,96250,96750,Normal
cu16,CUDB,96375,96875,Normal
cu16,CUDB,96500,97000,Normal
cu16,CUDB,96625,97125,Normal
cu16,CUDB,96750,97250,Normal
cu16,CUDB,96875,97375,Normal
cu16,CUDB,97000,97500,Normal
cu16,CUDB,97125,97625,Normal
cu16,CUDB,97250,97750,Normal
cu16,CUDB,97375,97875,Normal
cu16,CUDB,97500,98000,Normal
cu16,CUDB,97625,98125,Normal
cu16,CUDB,97750,98250,Normal
cu16,CUDB,97875,98375,Normal
cu16,CUDB,98000,98500,Normal
cu16,CUDB,98125,98625,Normal
cu16,CUDB,98250,98750,Normal
cu16,CUDB,98375,98875,Normal
cu16,CUDB,98500,99000,Normal
cu16,CUDB,98625,99125,Normal
cu16,CUDB,98750,99250,Normal
cu16,CUDB,98875,99375,Normal
cu16,CUDB,99000,99500,Normal
cu16,CUDB,99125,99625,Normal
cu16,CUDB,99250,99750,Normal
cu16,CUDB,99375,99875,Normal
cu16,CUDB,99500,100000,Normal
cu16,CUDB,99625,100125,Normal
cu16,CUDB,99750,100250,Normal
cu16,CUDB,99875,100375,Normal
cu16,CUDB,100000,100500,Normal
cu16,CUDB,100125,100625,Normal
cu16,CUDB,100250,100750,Normal
cu16,CUDB,100375,100875,Normal
cu16,CUDB,100500,101000,Normal
cu16,CUDB,100625,101125,Normal
cu16,CUDB,100750,101250,Normal
cu16,CUDB,100875,101375,Normal
cu16,CUDB,101000,101500,Normal
cu16,CUDB,101125,101625,Normal
cu16,CUDB,101250,101750,Normal
cu16,CUDB,101375,101875,Normal
cu16,CUDB,101500,102000,Normal
cu16,CUDB,101625,102125,Normal
cu16,CUDB,101750,102250,Normal
cu16,CUDB,101875,102375,Normal
cu16,CUDB,102000,102500,Normal
cu16,CUDB,102125,102625,Normal
cu16,CUDB,102250,102750,Normal
cu16,CUDB,102375,102875,Normal
cu16,CUDB,102500,103000,Normal
cu16,CUDB,102625,103125,Normal
cu16,CUDB,102750,103250,Normal
cu16,CUDB,102875,103375,Normal
cu16,CUDB,103000,103500,Normal
cu16,CUDB,103125,103625,Normal
cu16,CUDB,103250,103750,Normal
cu16,CUDB,103375,103875,Normal
cu16,CUDB,103500,104000,Normal
cu16,CUDB,103625,104125,Normal
cu16,CUDB,103750,104250,Normal
cu16,CUDB,103875,104375,Normal
cu16,CUDB,104000,104500,Normal
cu16,CUDB,104125,104625,Normal
cu16,CUDB,104250,104750,Normal
cu16,CUDB,104375,104875,Normal
cu16,CUDB,104500,105000,Normal
cu16,CUDB,104625,105125,Normal
cu16,CUDB,104750,105250,Normal
cu16,CUDB,104875,105375,Normal
cu16,CUDB,105000,105500,Normal
cu16,CUDB,105125,105625,Normal
cu16,CUDB,105250,105750,Normal
cu16,CUDB,105375,105875,Normal
cu16,CUDB,105500,106000,Normal
cu16,CUDB,105625,106125,Normal
cu16,CUDB,105750,106250,Normal
cu16,CUDB,105875,106375,Normal
cu16,CUDB,106000,106500,Normal
cu16,CUDB,106125,106625,Normal
cu16,CUDB,106250,106750,Normal
cu16,CUDB,106375,106875,Normal
cu16,CUDB,106500,107000,Normal
cu16,CUDB,106625,107125,Normal
cu16,CUDB,106750,107250,Normal
cu16,CUDB,106875,107375,Normal
cu16,CUDB,107000,107500,Normal
cu16,CUDB,107125,107625,Normal
cu16,CUDB,107250,107750,Normal
cu16,CUDB,107375,107875,Normal
cu16,CUDB,107500,108000,Normal
cu16,CUDB,107625,108125,Normal
cu16,CUDB,107750,108250,Normal
cu16,CUDB,107875,108375,Normal
cu16,CUDB,108000,108500,Normal
cu16,CUDB,108125,108625,Normal
cu16,CUDB,108250,108750,Normal
cu16,CUDB,108375,108875,Normal
cu16,CUDB,108500,109000,Normal
cu16,CUDB,108625,109125,Normal
cu16,CUDB,108750,109250,Normal
cu16,CUDB,108875,109375,Normal
cu16,CUDB,109000,109500,Normal
cu16,CUDB,109125,109625,Normal
cu16,CUDB,109250,109750,Normal
cu16,CUDB,109375,109875,Normal
cu16,CUDB,109500,110000,Normal
cu16,CUDB,109625,110125,Normal
cu16,CUDB,109750,110250,Normal
cu16,CUDB,109875,110375,Normal
cu16,CUDB,110000,110500,Normal
cu16,CUDB,110125,110625,Normal
cu16,CUDB,110250,110750,Normal
cu16,CUDB,110375,110875,Normal
cu16,CUDB,110500,111000,Normal
cu16,CUDB,110625,111125,Normal
cu16,CUDB,110750,111250,Normal
cu16,CUDB,110875,111375,Normal
cu16,CUDB,111000,111500,Normal
cu16,CUDB,111125,111625,Normal
cu16,CUDB,111250,111750,Normal
cu16,CUDB,111375,111875,Normal
cu16,CUDB,111500,112000,Normal
cu16,CUDB,111625,112125,Normal
cu16,CUDB,111750,112250,Normal
cu16,CUDB,111875,112375,Normal
cu16,CUDB,112000,112500,Normal
cu16,CUDB,112125,112625,Normal
cu16,CUDB,112250,112750,Normal
cu16,CUDB,112375,112875,Normal
cu16,CUDB,112500,113000,Normal
cu16,CUDB,112625,113125,Normal
cu16,CUDB,112750,113250,Normal
cu16,CUDB,112875,113375,Normal
cu16,CUDB,113000,113500,Normal
cu16,CUDB,113125,113625,Normal
cu16,CUDB,113250,113750,Normal
cu16,CUDB,113375,113875,Normal
cu16,CUDB,113500,114000,Normal
cu16,CUDB,113625,114125,Normal
cu16,CUDB,113750,114250,Normal
cu16,CUDB,113875,114375,Normal
cu16,CUDB,114000,114500,Normal
cu16,CUDB,114125,114625,Normal
cu16,CUDB,114250,114750,Normal
cu16,CUDB,114375,114875,Normal
cu16,CUDB,114500,115000,Normal
cu16,CUDB,114625,115125,Normal
cu16,CUDB,114750,115250,Normal
cu16,CUDB,114875,115375,Normal
cu16,CUDB,115000,115500,Normal
cu16,CUDB,115125,115625,Normal
cu16,CUDB,115250,115750,Normal
cu16,CUDB,115375,115875,Normal
cu16,CUDB,115500,116000,Normal
cu16,CUDB,115625,116125,Normal
cu16,CUDB,115750,116250,Normal
cu16,CUDB,115875,116375,Normal
cu16,CUDB,116000,116500,Normal
cu16,CUDB,116125,116625,Dangerous
cu16,CUDB,116250,116750,Dangerous
cu16,CUDB,116375,116875,Dangerous
cu16,CUDB,116500,117000,Dangerous
cu16,CUDB,116625,117125,Dangerous
cu16,CUDB,116750,117250,Dangerous
cu16,CUDB,116875,117375,Dangerous
cu16,CUDB,117000,117500,Dangerous
cu16,CUDB,117125,117625,Dangerous
cu16,CUDB,117250,117750,Dangerous
cu16,CUDB,117375,117875,Dangerous
cu16,CUDB,117500,118000,Dangerous
cu16,CUDB,117625,118125,Dangerous
cu16,CUDB,117750,118250,Dangerous
cu16,CUDB,117875,118375,Dangerous
cu16,CUDB,118000,118500,Dangerous
cu16,CUDB,118125,118625,Dangerous
cu16,CUDB,118250,118750,Dangerous
cu16,CUDB,118375,118875,Dangerous
cu16,CUDB,118500,119000,Dangerous
cu16,CUDB,118625,119125,Dangerous
cu16,CUDB,118750,119250,Dangerous
cu16,CUDB,118875,119375,Dangerous
cu16,CUDB,119000,119500,Dangerous
cu16,CUDB,119125,119625,Dangerous
cu16,CUDB,119250,119750,Dangerous
cu16,CUDB,119375,119875,Dangerous
cu16,CUDB,119500,120000,Dangerous
cu16,CUDB,119625,120125,Dangerous
cu16,CUDB,119750,120250,Dangerous
cu16,CUDB,119875,120375,Dangerous
cu16,CUDB,120000,120500,Dangerous
cu16,CUDB,120125,120625,Dangerous
cu16,CUDB,120375,120875,Normal
cu16,CUDB,120500,121000,Normal
cu16,CUDB,120625,121125,Normal
cu16,CUDB,120750,121250,Normal
cu16,CUDB,120875,121375,Normal
cu16,CUDB,121000,121500,Normal
cu16,CUDB,121125,121625,Normal
cu16,CUDB,121250,121750,Normal
cu16,CUDB,121375,121875,Normal
cu16,CUDB,121500,122000,Normal
cu16,CUDB,121625,122125,Normal
cu16,CUDB,121750,122250,Normal
cu16,CUDB,121875,122375,Normal
cu16,CUDB,122000,122500,Normal
cu16,CUDB,122125,122625,Transitional
cu16,CUDB,122250,122750,Transitional
cu16,CUDB,122375,122875,Transitional
cu16,CUDB,122500,123000,Transitional
cu16,CUDB,122625,123125,Normal
cu16,CUDB,122750,123250,Normal
cu16,CUDB,122875,123375,Normal
cu16,CUDB,123000,123500,Normal
cu16,CUDB,123125,123625,Normal
cu16,CUDB,123250,123750,Normal
cu16,CUDB,123375,123875,Normal
cu16,CUDB,123500,124000,Normal
cu16,CUDB,123625,124125,Normal
cu16,CUDB,123750,124250,Normal
cu16,CUDB,123875,124375,Normal
cu16,CUDB,124000,124500,Normal
cu16,CUDB,124125,124625,Normal
cu16,CUDB,124250,124750,Normal
cu16,CUDB,124375,124875,Normal
cu16,CUDB,124500,125000,Normal
cu16,CUDB,124625,125125,Normal
cu16,CUDB,124750,125250,Normal
cu16,CUDB,124875,125375,Normal
cu16,CUDB,125000,125500,Normal
cu16,CUDB,125125,125625,Normal
cu16,CUDB,125250,125750,Normal
cu16,CUDB,125375,125875,Normal
cu16,CUDB,125500,126000,Normal
cu16,CUDB,125625,126125,Normal
cu16,CUDB,125750,126250,Normal
cu16,CUDB,125875,126375,Normal
cu16,CUDB,126000,126500,Normal
cu16,CUDB,126125,126625,Normal
cu16,CUDB,126250,126750,Normal
cu16,CUDB,126375,126875,Normal
cu16,CUDB,126500,127000,Normal
cu16,CUDB,126625,127125,Normal
cu03,CUDB,0,500,Normal
cu03,CUDB,125,625,Normal
cu03,CUDB,250,750,Normal
cu03,CUDB,375,875,Normal
cu03,CUDB,500,1000,Normal
cu03,CUDB,625,1125,Normal
cu03,CUDB,750,1250,Normal
cu03,CUDB,875,1375,Normal
cu03,CUDB,1000,1500,Normal
cu03,CUDB,1125,1625,Normal
cu03,CUDB,1250,1750,Normal
cu03,CUDB,1375,1875,Normal
cu03,CUDB,1500,2000,Normal
cu03,CUDB,1625,2125,Normal
cu03,CUDB,1750,2250,Normal
cu03,CUDB,1875,2375,Normal
cu03,CUDB,2000,2500,Normal
cu03,CUDB,2125,2625,Normal
cu03,CUDB,2250,2750,Normal
cu03,CUDB,2375,2875,Normal
cu03,CUDB,2500,3000,Normal
cu03,CUDB,2625,3125,Normal
cu03,CUDB,2750,3250,Normal
cu03,CUDB,2875,3375,Normal
cu03,CUDB,3000,3500,Normal
cu03,CUDB,3125,3625,Normal
cu03,CUDB,3250,3750,Normal
cu03,CUDB,3375,3875,Normal
cu03,CUDB,3500,4000,Normal
cu03,CUDB,3625,4125,Normal
cu03,CUDB,3750,4250,Transitional
cu03,CUDB,3875,4375,Transitional
cu03,CUDB,4000,4500,Transitional
cu03,CUDB,4125,4625,Transitional
cu03,CUDB,4250,4750,Normal
cu03,CUDB,4375,4875,Normal
cu03,CUDB,4500,5000,Normal
cu03,CUDB,4625,5125,Normal
cu03,CUDB,4750,5250,Normal
cu03,CUDB,4875,5375,Normal
cu03,CUDB,5000,5500,Normal
cu03,CUDB,5125,5625,Normal
cu03,CUDB,5250,5750,Normal
cu03,CUDB,5375,5875,Normal
cu03,CUDB,5500,6000,Normal
cu03,CUDB,5625,6125,Normal
cu03,CUDB,5750,6250,Normal
cu03,CUDB,5875,6375,Normal
cu03,CUDB,6000,6500,Normal
cu03,CUDB,6125,6625,Normal
cu03,CUDB,6250,6750,Normal
cu03,CUDB,6375,6875,Normal
cu03,CUDB,6500,7000,Normal
cu03,CUDB,6625,7125,Normal
cu03,CUDB,6750,7250,Normal
cu03,CUDB,6875,7375,Normal
cu03,CUDB,7000,7500,Normal
cu03,CUDB,7125,7625,Normal
cu03,CUDB,7250,7750,Normal
cu03,CUDB,7375,7875,Normal
cu03,CUDB,7500,8000,Normal
cu03,CUDB,7625,8125,Normal
cu03,CUDB,7750,8250,Normal
cu03,CUDB,7875,8375,Normal
cu03,CUDB,8000,8500,Normal
cu03,CUDB,8125,8625,Normal
cu03,CUDB,8250,8750,Normal
cu03,CUDB,8375,8875,Normal
cu03,CUDB,8500,9000,Normal
cu03,CUDB,8625,9125,Normal
cu03,CUDB,8750,9250,Normal
cu03,CUDB,8875,9375,Normal
cu03,CUDB,9000,9500,Normal
cu03,CUDB,9125,9625,Normal
cu03,CUDB,9250,9750,Normal
cu03,CUDB,9375,9875,Normal
cu03,CUDB,9500,10000,Normal
cu03,CUDB,9625,10125,Normal
cu03,CUDB,9750,10250,Normal
cu03,CUDB,9875,10375,Normal
cu03,CUDB,10000,10500,Normal
cu03,CUDB,10125,10625,Normal
cu03,CUDB,10250,10750,Normal
cu03,CUDB,10375,10875,Normal
cu03,CUDB,10500,11000,Normal
cu03,CUDB,10625,11125,Normal
cu03,CUDB,10750,11250,Normal
cu03,CUDB,10875,11375,Normal
cu03,CUDB,11000,11500,Normal
cu03,CUDB,11125,11625,Normal
cu03,CUDB,11250,11750,Normal
cu03,CUDB,11375,11875,Normal
cu03,CUDB,11500,12000,Normal
cu03,CUDB,11625,12125,Normal
cu03,CUDB,11750,12250,Normal
cu03,CUDB,11875,12375,Normal
cu03,CUDB,12000,12500,Normal
cu03,CUDB,12125,12625,Normal
cu03,CUDB,12250,12750,Normal
cu03,CUDB,12375,12875,Normal
cu03,CUDB,12500,13000,Normal
cu03,CUDB,12625,13125,Normal
cu03,CUDB,12750,13250,Normal
cu03,CUDB,12875,13375,Normal
cu03,CUDB,13000,13500,Normal
cu03,CUDB,13125,13625,Normal
cu03,CUDB,13250,13750,Normal
cu03,CUDB,13375,13875,Normal
cu03,CUDB,13500,14000,Normal
cu03,CUDB,13625,14125,Normal
cu03,CUDB,13750,14250,Normal
cu03,CUDB,13875,14375,Normal
cu03,CUDB,14000,14500,Normal
cu03,CUDB,14125,14625,Normal
cu03,CUDB,14250,14750,Normal
cu03,CUDB,14375,14875,Normal
cu03,CUDB,14500,15000,Normal
cu03,CUDB,14625,15125,Normal
cu03,CUDB,14750,15250,Normal
cu03,CUDB,14875,15375,Normal
cu03,CUDB,15000,15500,Normal
cu03,CUDB,15125,15625,Normal
cu03,CUDB,15250,15750,Normal
cu03,CUDB,15375,15875,Normal
cu03,CUDB,15500,16000,Normal
cu03,CUDB,15625,16125,Normal
cu03,CUDB,15750,16250,Normal
cu03,CUDB,15875,16375,Normal
cu03,CUDB,16000,16500,Normal
cu03,CUDB,16125,16625,Normal
cu03,CUDB,16250,16750,Normal
cu03,CUDB,16375,16875,Normal
cu03,CUDB,16500,17000,Normal
cu03,CUDB,16625,17125,Normal
cu03,CUDB,16750,17250,Normal
cu03,CUDB,16875,17375,Normal
cu03,CUDB,17000,17500,Normal
cu03,CUDB,17125,17625,Normal
cu03,CUDB,17250,17750,Normal
cu03,CUDB,17375,17875,Normal
cu03,CUDB,17500,18000,Normal
cu03,CUDB,17625,18125,Normal
cu03,CUDB,17750,18250,Normal
cu03,CUDB,17875,18375,Normal
cu03,CUDB,18000,18500,Normal
cu03,CUDB,18125,18625,Normal
cu03,CUDB,18250,18750,Normal
cu03,CUDB,18375,18875,Normal
cu03,CUDB,18500,19000,Normal
cu03,CUDB,18625,19125,Normal
cu03,CUDB,18750,19250,Normal
cu03,CUDB,18875,19375,Normal
cu03,CUDB,19000,19500,Normal
cu03,CUDB,19125,19625,Normal
cu03,CUDB,19250,19750,Normal
cu03,CUDB,19375,19875,Normal
cu03,CUDB,19500,20000,Normal
cu03,CUDB,19625,20125,Normal
cu03,CUDB,19750,20250,Normal
cu03,CUDB,19875,20375,Normal
cu03,CUDB,20000,20500,Normal
cu03,CUDB,20125,20625,Normal
cu03,CUDB,20250,20750,Normal
cu03,CUDB,20375,20875,Normal
cu03,CUDB,20500,21000,Normal
cu03,CUDB,20625,21125,Normal
cu03,CUDB,20750,21250,Normal
cu03,CUDB,20875,21375,Normal
cu03,CUDB,21000,21500,Normal
cu03,CUDB,21125,21625,Normal
cu03,CUDB,21250,21750,Normal
cu03,CUDB,21375,21875,Normal
cu03,CUDB,21500,22000,Normal
cu03,CUDB,21625,22125,Normal
cu03,CUDB,21750,22250,Normal
cu03,CUDB,21875,22375,Normal
cu03,CUDB,22000,22500,Normal
cu03,CUDB,22125,22625,Normal
cu03,CUDB,22250,22750,Normal
cu03,CUDB,22375,22875,Normal
cu03,CUDB,22500,23000,Normal
cu03,CUDB,22625,23125,Normal
cu03,CUDB,22750,23250,Normal
cu03,CUDB,22875,23375,Normal
cu03,CUDB,23000,23500,Normal
cu03,CUDB,23125,23625,Normal
cu03,CUDB,23250,23750,Normal
cu03,CUDB,23375,23875,Normal
cu03,CUDB,23500,24000,Normal
cu03,CUDB,23625,24125,Normal
cu03,CUDB,23750,24250,Normal
cu03,CUDB,23875,24375,Normal
cu03,CUDB,24000,24500,Normal
cu03,CUDB,24125,24625,Normal
cu03,CUDB,24250,24750,Normal
cu03,CUDB,24375,24875,Normal
cu03,CUDB,24500,25000,Normal
cu03,CUDB,24625,25125,Normal
cu03,CUDB,24750,25250,Normal
cu03,CUDB,24875,25375,Normal
cu03,CUDB,25000,25500,Normal
cu03,CUDB,25125,25625,Normal
cu03,CUDB,25250,25750,Normal
cu03,CUDB,25375,25875,Normal
cu03,CUDB,25500,26000,Normal
cu03,CUDB,25625,26125,Normal
cu03,CUDB,25750,26250,Normal
cu03,CUDB,25875,26375,Normal
cu03,CUDB,26000,26500,Normal
cu03,CUDB,26125,26625,Normal
cu03,CUDB,26250,26750,Normal
cu03,CUDB,26375,26875,Normal
