record,db,start,end,label
cu33,CUDB,53352,54602,Normal
cu33,CUDB,53664,54914,Normal
cu33,CUDB,53976,55226,Normal
cu33,CUDB,54288,55538,Normal
cu33,CUDB,54600,55850,Normal
cu33,CUDB,54912,56162,Normal
cu33,CUDB,55224,56474,Normal
cu33,CUDB,55536,56786,Normal
cu33,CUDB,55848,57098,Normal
cu33,CUDB,56160,57410,Normal
cu33,CUDB,56472,57722,Normal
cu33,CUDB,56784,58034,Normal
cu33,CUDB,57096,58346,Normal
cu33,CUDB,57408,58658,Normal
cu33,CUDB,57720,58970,Normal
cu33,CUDB,58032,59282,Normal
cu33,CUDB,58344,59594,Normal
cu33,CUDB,58656,59906,Normal
cu33,CUDB,58968,60218,Normal
cu33,CUDB,59280,60530,Normal
cu33,CUDB,59592,60842,Normal
cu33,CUDB,59904,61154,Normal
cu33,CUDB,60216,61466,Normal
cu33,CUDB,60528,61778,Normal
cu33,CUDB,60840,62090,Normal
cu33,CUDB,61152,62402,Normal
cu33,CUDB,61464,62714,Normal
cu33,CUDB,61776,63026,Normal
cu33,CUDB,62088,63338,Normal
cu33,CUDB,62400,63650,Normal
cu33,CUDB,62712,63962,Normal
cu33,CUDB,63024,64274,Normal
cu33,CUDB,63336,64586,Normal
cu33,CUDB,63648,64898,Normal
cu33,CUDB,63960,65210,Normal
cu33,CUDB,64272,65522,Normal
cu33,CUDB,64584,65834,Normal
cu33,CUDB,64896,66146,Normal
cu33,CUDB,65208,66458,Normal
cu33,CUDB,65520,66770,Normal
cu33,CUDB,65832,67082,Normal
cu33,CUDB,66144,67394,Normal
cu33,CUDB,66456,67706,Normal
cu33,CUDB,66768,68018,Normal
cu33,CUDB,67080,68330,Normal
cu33,CUDB,67392,68642,Normal
cu33,CUDB,67704,68954,Normal
cu33,CUDB,68016,69266,Normal
cu33,CUDB,68328,69578,Normal
cu33,CUDB,68640,69890,Normal
cu33,CUDB,68952,70202,Normal
cu33,CUDB,69264,70514,Normal
cu33,CUDB,69576,70826,Normal
cu33,CUDB,69888,71138,Normal
cu33,CUDB,70200,71450,Normal
cu33,CUDB,70512,71762,Normal
cu33,CUDB,70824,72074,Normal
cu33,CUDB,71136,72386,Normal
cu33,CUDB,71448,72698,Normal
cu33,CUDB,71760,73010,Normal
cu33,CUDB,72072,73322,Normal
cu33,CUDB,72384,73634,Normal
cu33,CUDB,72696,73946,Normal
cu33,CUDB,73008,74258,Normal
cu33,CUDB,73320,74570,Normal
cu33,CUDB,73632,74882,Normal
cu33,CUDB,73944,75194,Normal
cu33,CUDB,74256,75506,Normal
cu33,CUDB,74568,75818,Normal
cu33,CUDB,74880,76130,Normal
cu33,CUDB,75192,76442,Normal
cu33,CUDB,75504,76754,Normal
cu33,CUDB,75816,77066,Normal
cu33,CUDB,76128,77378,Normal
cu33,CUDB,76440,77690,Normal
cu33,CUDB,76752,78002,Normal
cu33,CUDB,77064,78314,Normal
cu33,CUDB,77376,78626,Normal
cu33,CUDB,77688,78938,Normal
cu33,CUDB,78000,79250,Normal
cu33,CUDB,78312,79562,Normal
cu33,CUDB,78624,79874,Normal
cu33,CUDB,78936,80186,Normal
cu33,CUDB,79248,80498,Normal
cu33,CUDB,79560,80810,Normal
cu33,CUDB,79872,81122,Normal
cu33,CUDB,80184,81434,Normal
cu33,CUDB,80496,81746,Normal
cu33,CUDB,80808,82058,Normal
cu33,CUDB,81120,82370,Normal
cu33,CUDB,81432,82682,Normal
cu33,CUDB,81744,82994,Normal
cu33,CUDB,82056,83306,Normal
cu33,CUDB,82368,83618,Normal
cu33,CUDB,82680,83930,Normal
cu33,CUDB,82992,84242,Normal
cu33,CUDB,83304,84554,Normal
cu33,CUDB,83616,84866,Normal
cu33,CUDB,83928,85178,Normal
cu33,CUDB,84240,85490,Normal
cu33,CUDB,84552,85802,Normal
cu33,CUDB,84864,86114,Normal
cu33,CUDB,85176,86426,Normal
cu33,CUDB,85488,86738,Normal
cu33,CUDB,85800,87050,Normal
cu33,CUDB,86112,87362,Normal
cu33,CUDB,86424,87674,Normal
cu33,CUDB,86736,87986,Normal
cu33,CUDB,87048,88298,Normal
cu33,CUDB,87360,88610,Normal
cu33,CUDB,87672,88922,Normal
cu33,CUDB,87984,89234,Normal
cu33,CUDB,88296,89546,Normal
cu33,CUDB,88608,89858,Normal
cu33,CUDB,88920,90170,Normal
cu33,CUDB,89232,90482,Normal
cu33,CUDB,89544,90794,Normal
cu33,CUDB,89856,91106,Normal
cu33,CUDB,90168,91418,Normal
cu33,CUDB,90480,91730,Normal
cu33,CUDB,90792,92042,Normal
cu33,CUDB,91104,92354,Normal
cu33,CUDB,91416,92666,Normal
cu33,CUDB,91728,92978,Normal
cu33,CUDB,92040,93290,Normal
cu33,CUDB,92352,93602,Normal
cu33,CUDB,92664,93914,Normal
cu33,CUDB,92976,94226,Normal
cu33,CUDB,93288,94538,Normal
cu33,CUDB,93600,94850,Normal
cu33,CUDB,93912,95162,Normal
cu33,CUDB,94224,95474,Normal
cu33,CUDB,94536,95786,Normal
cu33,CUDB,94848,96098,Normal
cu33,CUDB,95160,96410,Normal
cu33,CUDB,95472,96722,Normal
cu33,CUDB,95784,97034,Normal
cu33,CUDB,96096,97346,Normal
cu33,CUDB,96408,97658,Normal
cu33,CUDB,96720,97970,Normal
cu33,CUDB,97032,98282,Normal
cu33,CUDB,97344,98594,Normal
cu33,CUDB,97656,98906,Normal
cu33,CUDB,97968,99218,Normal
cu33,CUDB,98280,99530,Normal
cu33,CUDB,98592,99842,Normal
cu33,CUDB,98904,100154,Normal
cu33,CUDB,99216,100466,Normal
cu33,CUDB,99528,100778,Normal
cu33,CUDB,99840,101090,Normal
cu33,CUDB,100152,101402,Normal
cu33,CUDB,100464,101714,Normal
cu33,CUDB,100776,102026,Dangerous
cu33,CUDB,101088,102338,Dangerous
cu33,CUDB,101400,102650,Dangerous
cu33,CUDB,101712,102962,Dangerous
cu33,CUDB,102024,103274,Dangerous
cu33,CUDB,102336,103586,Dangerous
cu33,CUDB,102648,103898,Dangerous
cu33,CUDB,102960,104210,Dangerous
cu33,CUDB,103272,104522,Dangerous
cu33,CUDB,103584,104834,Dangerous
cu33,CUDB,103896,105146,Dangerous
cu33,CUDB,104208,105458,Dangerous
cu33,CUDB,104520,105770,Dangerous
cu33,CUDB,104832,106082,Dangerous
cu33,CUDB,105144,106394,Dangerous
cu33,CUDB,105456,106706,Dangerous
cu33,CUDB,105768,107018,Dangerous
cu33,CUDB,106080,107330,Dangerous
cu33,CUDB,106392,107642,Dangerous
cu33,CUDB,106704,107954,Dangerous
cu33,CUDB,107016,108266,Dangerous
cu33,CUDB,107328,108578,Dangerous
cu33,CUDB,107640,108890,Dangerous
cu33,CUDB,107952,109202,Dangerous
cu33,CUDB,108264,109514,Dangerous
cu33,CUDB,108576,109826,Dangerous
cu33,CUDB,108888,110138,Dangerous
cu33,CUDB,109200,110450,Dangerous
cu33,CUDB,109512,110762,Dangerous
cu33,CUDB,109824,111074,Dangerous
cu33,CUDB,110136,111386,Dangerous
cu33,CUDB,110448,111698,Dangerous
cu33,CUDB,110760,112010,Dangerous
cu33,CUDB,111072,112322,Dangerous
cu33,CUDB,111384,112634,Dangerous
cu33,CUDB,111696,112946,Dangerous
cu33,CUDB,112008,113258,Dangerous
cu33,CUDB,112320,113570,Dangerous
cu33,CUDB,112632,113882,Dangerous
cu33,CUDB,112944,114194,Dangerous
cu33,CUDB,113256,114506,Dangerous
cu33,CUDB,113568,114818,Dangerous
cu33,CUDB,113880,115130,Dangerous
cu33,CUDB,114192,115442,Dangerous
cu33,CUDB,114504,115754,Dangerous
cu33,CUDB,114816,116066,Dangerous
cu33,CUDB,115128,116378,Dangerous
cu33,CUDB,115440,116690,Dangerous
cu33,CUDB,115752,117002,Dangerous
cu33,CUDB,116064,117314,Dangerous
cu33,CUDB,116376,117626,Dangerous
cu33,CUDB,116688,117938,Dangerous
cu33,CUDB,117000,118250,Dangerous
cu33,CUDB,117312,118562,Dangerous
cu33,CUDB,117624,118874,Dangerous
cu33,CUDB,117936,119186,Dangerous
cu33,CUDB,118248,119498,Dangerous
cu33,CUDB,118560,119810,Dangerous
cu33,CUDB,118872,120122,Dangerous
cu33,CUDB,119184,120434,Dangerous
cu33,CUDB,119496,120746,Dangerous
cu33,CUDB,119808,121058,Transitional
cu33,CUDB,120120,121370,Transitional
cu33,CUDB,120432,121682,Transitional
cu33,CUDB,120744,121994,Dangerous
cu33,CUDB,121056,122306,Dangerous
cu33,CUDB,121368,122618,Dangerous
cu33,CUDB,121680,122930,Dangerous
cu33,CUDB,121992,123242,Dangerous
cu33,CUDB,122304,123554,Dangerous
cu33,CUDB,122616,123866,Dangerous
cu33,CUDB,123552,124802,Normal
cu33,CUDB,123864,125114,Normal
cu33,CUDB,124176,125426,Normal
cu33,CUDB,124488,125738,Normal
cu33,CUDB,124800,126050,Normal
cu33,CUDB,125112,126362,Normal
cu33,CUDB,125424,126674,Normal
cu33,CUDB,125736,126986,Normal
cu10,CUDB,0,1250,Normal
cu10,CUDB,312,1562,Normal
cu10,CUDB,624,1874,Normal
cu10,CUDB,936,2186,Normal
cu10,CUDB,1248,2498,Normal
cu10,CUDB,1560,2810,Normal
cu10,CUDB,1872,3122,Normal
cu10,CUDB,2184,3434,Normal
cu10,CUDB,2496,3746,Normal
cu10,CUDB,2808,4058,Normal
cu10,CUDB,3120,4370,Normal
cu10,CUDB,3432,4682,Normal
cu10,CUDB,3744,4994,Normal
cu10,CUDB,4056,5306,Normal
cu10,CUDB,4368,5618,Normal
cu10,CUDB,4680,5930,Normal
cu10,CUDB,4992,6242,Normal
cu10,CUDB,5304,6554,Normal
cu10,CUDB,5616,6866,Normal
cu10,CUDB,5928,7178,Normal
cu10,CUDB,6240,7490,Normal
cu10,CUDB,6552,7802,Normal
cu10,CUDB,6864,8114,Normal
cu10,CUDB,7176,8426,Normal
cu10,CUDB,7488,8738,Normal
cu10,CUDB,7800,9050,Normal
cu10,CUDB,8112,9362,Normal
cu10,CUDB,8424,9674,Normal
cu10,CUDB,8736,9986,Normal
cu10,CUDB,9048,10298,Normal
cu10,CUDB,9360,10610,Normal
cu10,CUDB,9672,10922,Normal
cu10,CUDB,9984,11234,Normal
cu10,CUDB,10296,11546,Normal
cu10,CUDB,10608,11858,Normal
cu10,CUDB,10920,12170,Normal
cu10,CUDB,11232,12482,Normal
cu10,CUDB,11544,12794,Normal
cu10,CUDB,11856,13106,Normal
cu10,CUDB,12168,13418,Normal
cu10,CUDB,12480,13730,Normal
cu10,CUDB,12792,14042,Normal
cu10,CUDB,13104,14354,Normal
cu10,CUDB,13416,14666,Normal
cu10,CUDB,13728,14978,Normal
cu10,CUDB,14040,15290,Normal
cu10,CUDB,14352,15602,Normal
cu10,CUDB,14664,15914,Normal
cu10,CUDB,14976,16226,Normal
cu10,CUDB,15288,16538,Normal
cu10,CUDB,15600,16850,Normal
cu10,CUDB,15912,17162,Normal
cu10,CUDB,16224,17474,Normal
cu10,CUDB,16536,17786,Normal
cu10,CUDB,16848,18098,Normal
cu10,CUDB,17160,18410,Normal
cu10,CUDB,17472,18722,Normal
cu10,CUDB,17784,19034,Normal
cu10,CUDB,18096,19346,Normal
cu10,CUDB,18408,19658,Normal
cu10,CUDB,18720,19970,Normal
cu10,CUDB,19032,20282,Normal
cu10,CUDB,19344,20594,Normal
cu10,CUDB,19656,20906,Normal
cu10,CUDB,19968,21218,Normal
cu10,CUDB,20280,21530,Normal
cu10,CUDB,20592,21842,Normal
cu10,CUDB,20904,22154,Normal
cu10,CUDB,21216,22466,Normal
cu10,CUDB,21528,22778,Normal
cu10,CUDB,21840,23090,Normal
cu10,CUDB,22152,23402,Normal
cu10,CUDB,22464,23714,Normal
cu10,CUDB,22776,24026,Normal
cu10,CUDB,23088,24338,Normal
cu10,CUDB,23400,24650,Normal
cu10,CUDB,23712,24962,Normal
cu10,CUDB,24024,25274,Normal
cu10,CUDB,24336,25586,Normal
cu10,CUDB,24648,25898,Normal
cu10,CUDB,24960,26210,Normal
cu10,CUDB,25272,26522,Normal
cu10,CUDB,25584,26834,Normal
cu10,CUDB,25896,27146,Normal
cu10,CUDB,26208,27458,Normal
cu10,CUDB,26520,27770,Normal
cu10,CUDB,26832,28082,Normal
cu10,CUDB,27144,28394,Normal
cu10,CUDB,27456,28706,Normal
cu10,CUDB,27768,29018,Normal
cu10,CUDB,28080,29330,Normal
cu10,CUDB,28392,29642,Normal
cu10,CUDB,28704,29954,Normal
cu10,CUDB,29016,30266,Normal
cu10,CUDB,29328,30578,Normal
cu10,CUDB,29640,30890,Normal
cu10,CUDB,29952,31202,Normal
cu10,CUDB,30264,31514,Normal
cu10,CUDB,30576,31826,Normal
cu10,CUDB,30888,32138,Normal
cu10,CUDB,31200,32450,Normal
cu10,CUDB,31512,32762,Normal
cu10,CUDB,31824,33074,Normal
cu10,CUDB,32136,33386,Normal
cu10,CUDB,32448,33698,Normal
cu10,CUDB,32760,34010,Normal
cu10,CUDB,33072,34322,Normal
cu10,CUDB,33384,34634,Normal
cu10,CUDB,33696,34946,Normal
cu10,CUDB,34008,35258,Normal
cu10,CUDB,34320,35570,Normal
cu10,CUDB,34632,35882,Normal
cu10,CUDB,34944,36194,Normal
cu10,CUDB,35256,36506,Normal
cu10,CUDB,35568,36818,Normal
cu10,CUDB,35880,37130,Normal
cu10,CUDB,36192,37442,Normal
cu10,CUDB,36504,37754,Normal
cu10,CUDB,36816,38066,Normal
cu10,CUDB,37128,38378,Normal
cu10,CUDB,37440,38690,Normal
cu10,CUDB,37752,39002,Normal
cu10,CUDB,38064,39314,Normal
cu10,CUDB,38376,39626,Normal
cu10,CUDB,38688,39938,Normal
cu10,CUDB,39000,40250,Normal
cu10,CUDB,39312,40562,Normal
cu10,CUDB,39624,40874,Normal
cu10,CUDB,39936,41186,Normal
cu10,CUDB,40248,41498,Normal
cu10,CUDB,40560,41810,Normal
cu10,CUDB,40872,42122,Normal
cu10,CUDB,41184,42434,Normal
cu10,CUDB,41496,42746,Normal
cu10,CUDB,41808,43058,Normal
cu10,CUDB,42120,43370,Normal
cu10,CUDB,42432,43682,Normal
cu10,CUDB,42744,43994,Normal
cu10,CUDB,43056,44306,Normal
cu10,CUDB,43368,44618,Normal
cu10,CUDB,43680,44930,Normal
cu10,CUDB,43992,45242,Normal
cu10,CUDB,44304,45554,Normal
cu10,CUDB,44616,45866,Normal
cu10,CUDB,44928,46178,Normal
cu10,CUDB,45240,46490,Normal
cu10,CUDB,45552,46802,Normal
cu10,CUDB,45864,47114,Normal
cu10,CUDB,46176,47426,Normal
cu10,CUDB,46488,47738,Normal
cu10,CUDB,46800,48050,Normal
cu10,CUDB,47112,48362,Normal
cu10,CUDB,47424,48674,Normal
cu10,CUDB,47736,48986,Normal
cu10,CUDB,48048,49298,Normal
cu10,CUDB,48360,49610,Normal
cu10,CUDB,48672,49922,Normal
cu10,CUDB,48984,50234,Normal
cu10,CUDB,49296,50546,Normal
cu10,CUDB,49608,50858,Normal
cu10,CUDB,49920,51170,Normal
cu10,CUDB,50232,51482,Normal
cu10,CUDB,50544,51794,Normal
cu10,CUDB,50856,52106,Normal
cu10,CUDB,51168,52418,Normal
cu10,CUDB,51480,52730,Normal
cu10,CUDB,51792,53042,Normal
cu10,CUDB,52104,53354,Normal
cu10,CUDB,52416,53666,Normal
cu10,CUDB,52728,53978,Normal
cu10,CUDB,53040,54290,Normal
cu10,CUDB,53352,54602,Normal
cu10,CUDB,53664,54914,Normal
cu10,CUDB,53976,55226,Normal
cu10,CUDB,54288,55538,Normal
cu10,CUDB,54600,55850,Normal
cu10,CUDB,54912,56162,Normal
cu10,CUDB,55224,56474,Normal
cu10,CUDB,55536,56786,Normal
cu10,CUDB,55848,57098,Normal
cu10,CUDB,56160,57410,Normal
cu10,CUDB,56472,57722,Normal
cu10,CUDB,56784,58034,Normal
cu10,CUDB,57096,58346,Normal
cu10,CUDB,57408,58658,Normal
cu10,CUDB,57720,58970,Normal
cu10,CUDB,58032,59282,Normal
cu10,CUDB,58344,59594,Normal
cu10,CUDB,58656,59906,Normal
cu10,CUDB,58968,60218,Normal
cu10,CUDB,59280,60530,Normal
cu10,CUDB,59592,60842,Normal
cu10,CUDB,59904,61154,Normal
cu10,CUDB,60216,61466,Normal
cu10,CUDB,60528,61778,Normal
cu10,CUDB,60840,62090,Normal
cu10,CUDB,61152,62402,Normal
cu10,CUDB,61464,62714,Normal
cu10,CUDB,61776,63026,Normal
cu10,CUDB,62088,63338,Normal
cu10,CUDB,62400,63650,Normal
cu10,CUDB,62712,63962,Normal
cu10,CUDB,63024,64274,Normal
cu10,CUDB,63336,64586,Normal
cu10,CUDB,63648,64898,Normal
cu10,CUDB,63960,65210,Normal
cu10,CUDB,64272,65522,Normal
cu10,CUDB,64584,65834,Normal
cu10,CUDB,64896,66146,Normal
cu10,CUDB,65208,66458,Normal
cu10,CUDB,65520,66770,Normal
cu10,CUDB,65832,67082,Normal
cu10,CUDB,66144,67394,Normal
cu10,CUDB,66456,67706,Normal
cu10,CUDB,66768,68018,Normal
cu10,CUDB,67080,68330,Normal
cu10,CUDB,67392,68642,Normal
cu10,CUDB,67704,68954,Normal
cu10,CUDB,68016,69266,Normal
cu10,CUDB,68328,69578,Normal
cu10,CUDB,68640,69890,Normal
cu10,CUDB,68952,70202,Normal
cu10,CUDB,69264,70514,Normal
cu10,CUDB,69576,70826,Normal
cu10,CUDB,69888,71138,Normal
cu10,CUDB,70200,71450,Normal
cu10,CUDB,70512,71762,Normal
cu10,CUDB,70824,72074,Normal
cu10,CUDB,71136,72386,Normal
cu10,CUDB,71448,72698,Normal
cu10,CUDB,71760,73010,Normal
cu10,CUDB,72072,73322,Normal
cu10,CUDB,72384,73634,Normal
cu10,CUDB,72696,73946,Normal
cu10,CUDB,73008,74258,Normal
cu10,CUDB,73320,74570,Normal
cu10,CUDB,73632,74882,Normal
cu10,CUDB,73944,75194,Normal
cu10,CUDB,74256,75506,Normal
cu10,CUDB,74568,75818,Normal
cu10,CUDB,74880,76130,Normal
cu10,CUDB,75192,76442,Normal
cu10,CUDB,75504,76754,Normal
cu10,CUDB,75816,77066,Normal
cu10,CUDB,76128,77378,Normal
cu10,CUDB,76440,77690,Normal
cu10,CUDB,76752,78002,Normal
cu10,CUDB,77064,78314,Normal
cu10,CUDB,77376,78626,Normal
cu10,CUDB,77688,78938,Normal
cu10,CUDB,78000,79250,Normal
cu10,CUDB,78312,79562,Normal
cu10,CUDB,78624,79874,Dangerous
cu10,CUDB,78936,80186,Dangerous
cu10,CUDB,79248,80498,Dangerous
cu10,CUDB,79560,80810,Dangerous
cu10,CUDB,79872,81122,Dangerous
cu10,CUDB,80184,81434,Dangerous
cu10,CUDB,80496,81746,Dangerous
cu10,CUDB,80808,82058,Dangerous
cu10,CUDB,81120,82370,Dangerous
cu10,CUDB,81432,82682,Dangerous
cu10,CUDB,81744,82994,Dangerous
cu10,CUDB,82056,83306,Dangerous
cu10,CUDB,82368,83618,Dangerous
cu10,CUDB,82680,83930,Dangerous
cu10,CUDB,82992,84242,Dangerous
cu10,CUDB,83304,84554,Dangerous
cu10,CUDB,83616,84866,Dangerous
cu10,CUDB,83928,85178,Dangerous
cu10,CUDB,84240,85490,Dangerous
cu10,CUDB,84552,85802,Dangerous
cu10,CUDB,84864,86114,Dangerous
cu10,CUDB,85176,86426,Dangerous
cu10,CUDB,85488,86738,Dangerous
cu10,CUDB,85800,87050,Dangerous
cu10,CUDB,86112,87362,Dangerous
cu10,CUDB,86424,87674,Dangerous
cu10,CUDB,86736,87986,Dangerous
cu10,CUDB,87048,88298,Dangerous
cu10,CUDB,87360,88610,Dangerous
cu10,CUDB,87672,88922,Dangerous
cu10,CUDB,87984,89234,Dangerous
cu10,CUDB,88296,89546,Dangerous
cu10,CUDB,88608,89858,Dangerous
cu10,CUDB,88920,90170,Dangerous
cu10,CUDB,89232,90482,Dangerous
cu10,CUDB,89544,90794,Dangerous
cu10,CUDB,89856,91106,Dangerous
cu10,CUDB,90168,91418,Dangerous
cu10,CUDB,90480,91730,Dangerous
cu10,CUDB,90792,92042,Dangerous
cu10,CUDB,91104,92354,Dangerous
cu10,CUDB,91416,92666,Dangerous
cu10,CUDB,91728,92978,Dangerous
cu10,CUDB,92040,93290,Dangerous
cu10,CUDB,92352,93602,Dangerous
cu10,CUDB,92664,93914,Dangerous
cu10,CUDB,92976,94226,Dangerous
cu10,CUDB,93288,94538,Dangerous
cu10,CUDB,93600,94850,Dangerous
cu10,CUDB,93912,95162,Dangerous
cu10,CUDB,94224,95474,Dangerous
cu10,CUDB,94536,95786,Dangerous
cu10,CUDB,94848,96098,Dangerous
cu10,CUDB,95160,96410,Dangerous
cu10,CUDB,95472,96722,Dangerous
cu10,CUDB,95784,97034,Dangerous
cu10,CUDB,96096,97346,Dangerous
cu10,CUDB,96408,97658,Dangerous
cu10,CUDB,96720,97970,Dangerous
cu10,CUDB,97032,98282,Dangerous
cu10,CUDB,97344,98594,Dangerous
cu10,CUDB,97656,98906,Dangerous
cu10,CUDB,97968,99218,Dangerous
cu10,CUDB,98280,99530,Dangerous
cu10,CUDB,98592,99842,Dangerous
cu10,CUDB,98904,100154,Dangerous
cu10,CUDB,99216,100466,Dangerous
cu10,CUDB,99528,100778,Dangerous
cu10,CUDB,99840,101090,Dangerous
cu10,CUDB,100152,101402,Dangerous
cu10,CUDB,100464,101714,Dangerous
cu10,CUDB,100776,102026,Dangerous
cu10,CUDB,101088,102338,Dangerous
cu10,CUDB,101400,102650,Dangerous
cu10,CUDB,101712,102962,Dangerous
cu10,CUDB,102024,103274,Dangerous
cu10,CUDB,102336,103586,Dangerous
cu10,CUDB,102648,103898,Dangerous
cu10,CUDB,102960,104210,Dangerous
cu10,CUDB,103272,104522,Dangerous
cu10,CUDB,103584,104834,Dangerous
cu10,CUDB,103896,105146,Dangerous
cu10,CUDB,104208,105458,Dangerous
cu10,CUDB,104520,105770,Dangerous
cu10,CUDB,104832,106082,Dangerous
cu10,CUDB,105144,106394,Dangerous
cu10,CUDB,105456,106706,Dangerous
cu10,CUDB,105768,107018,Dangerous
cu10,CUDB,106080,107330,Dangerous
cu10,CUDB,106392,107642,Dangerous
cu10,CUDB,106704,107954,Dangerous
cu10,CUDB,107016,108266,Dangerous
cu10,CUDB,107328,108578,Dangerous
cu10,CUDB,107640,108890,Dangerous
cu10,CUDB,107952,109202,Dangerous
cu10,CUDB,108264,109514,Dangerous
cu10,CUDB,108576,109826,Dangerous
cu10,CUDB,108888,110138,Dangerous
cu10,CUDB,109200,110450,Dangerous
cu10,CUDB,109512,110762,Dangerous
cu10,CUDB,109824,111074,Dangerous
cu10,CUDB,110136,111386,Dangerous
cu10,CUDB,110448,111698,Dangerous
cu10,CUDB,110760,112010,Dangerous
cu10,CUDB,111072,112322,Dangerous
cu10,CUDB,111384,112634,Dangerous
cu10,CUDB,111696,112946,Dangerous
cu10,CUDB,112008,113258,Dangerous
cu10,CUDB,112320,113570,Dangerous
cu10,CUDB,112632,113882,Dangerous
cu10,CUDB,112944,114194,Dangerous
cu10,CUDB,113256,114506,Dangerous
cu10,CUDB,113568,114818,Dangerous
cu10,CUDB,113880,115130,Dangerous
cu10,CUDB,114192,115442,Dangerous
cu10,CUDB,114504,115754,Dangerous
cu10,CUDB,114816,116066,Dangerous
cu10,CUDB,115128,116378,Dangerous
cu10,CUDB,115440,116690,Dangerous
cu10,CUDB,115752,117002,Dangerous
cu10,CUDB,116064,117314,Dangerous
cu10,CUDB,116376,117626,Dangerous
cu10,CUDB,116688,117938,Dangerous
cu10,CUDB,117000,118250,Dangerous
cu10,CUDB,117312,118562,Dangerous
cu10,CUDB,117624,118874,Dangerous
cu10,CUDB,117936,119186,Dangerous
cu10,CUDB,118248,119498,Dangerous
cu10,CUDB,118560,119810,Dangerous
cu10,CUDB,118872,120122,Dangerous
cu10,CUDB,119184,120434,Dangerous
cu10,CUDB,119496,120746,Dangerous
cu10,CUDB,119808,121058,Transitional
cu10,CUDB,120120,121370,Transitional
cu10,CUDB,120432,121682,Transitional
cu10,CUDB,120744,121994,Dangerous
cu10,CUDB,121056,122306,Dangerous
cu10,CUDB,121368,122618,Dangerous
cu10,CUDB,121680,122930,Dangerous
cu10,CUDB,121992,123242,Transitional
cu10,CUDB,122304,123554,Transitional
cu10,CUDB,122616,123866,Transitional
cu10,CUDB,122928,124178,Dangerous
cu10,CUDB,123240,124490,Dangerous
cu10,CUDB,123552,124802,Dangerous
cu10,CUDB,123864,125114,Dangerous
cu10,CUDB,124176,125426,Dangerous
cu10,CUDB,124488,125738,Dangerous
cu10,CUDB,124800,126050,Dangerous
cu10,CUDB,125112,126362,Dangerous
cu10,CUDB,125424,126674,Dangerous
cu10,CUDB,125736,126986,Dangerous
cu01,CUDB,0,1250,Normal
cu01,CUDB,312,1562,Normal
cu01,CUDB,624,1874,Normal
cu01,CUDB,936,2186,Normal
cu01,CUDB,1248,2498,Normal
cu01,CUDB,1560,2810,Normal
cu01,CUDB,1872,3122,Normal
cu01,CUDB,2184,3434,Normal
cu01,CUDB,2496,3746,Normal
cu01,CUDB,2808,4058,Normal
cu01,CUDB,3120,4370,Normal
cu01,CUDB,3432,4682,Normal
cu01,CUDB,3744,4994,Normal
cu01,CUDB,4056,5306,Normal
cu01,CUDB,4368,5618,Normal
cu01,CUDB,4680,5930,Normal
cu01,CUDB,4992,6242,Normal
cu01,CUDB,5304,6554,Normal
cu01,CUDB,5616,6866,Normal
cu01,CUDB,5928,7178,Normal
cu01,CUDB,6240,7490,Normal
cu01,CUDB,6552,7802,Normal
cu01,CUDB,6864,8114,Normal
cu01,CUDB,7176,8426,Normal
cu01,CUDB,7488,8738,Normal
cu01,CUDB,7800,9050,Normal
cu01,CUDB,8112,9362,Normal
cu01,CUDB,8424,9674,Normal
cu01,CUDB,8736,9986,Normal
cu01,CUDB,9048,10298,Normal
cu01,CUDB,9360,10610,Normal
cu01,CUDB,9672,10922,Normal
cu01,CUDB,9984,11234,Normal
cu01,CUDB,10296,11546,Normal
cu01,CUDB,10608,11858,Normal
cu01,CUDB,10920,12170,Normal
cu01,CUDB,11232,12482,Normal
cu01,CUDB,11544,12794,Normal
cu01,CUDB,11856,13106,Normal
cu01,CUDB,12168,13418,Normal
cu01,CUDB,12480,13730,Normal
cu01,CUDB,12792,14042,Normal
cu01,CUDB,13104,14354,Normal
cu01,CUDB,13416,14666,Normal
cu01,CUDB,13728,14978,Normal
cu01,CUDB,14040,15290,Normal
cu01,CUDB,14352,15602,Normal
cu01,CUDB,14664,15914,Normal
cu01,CUDB,14976,16226,Normal
cu01,CUDB,15288,16538,Normal
cu01,CUDB,15600,16850,Normal
cu01,CUDB,15912,17162,Normal
cu01,CUDB,16224,17474,Normal
cu01,CUDB,16536,17786,Normal
cu01,CUDB,16848,18098,Normal
cu01,CUDB,17160,18410,Normal
cu01,CUDB,17472,18722,Normal
cu01,CUDB,17784,19034,Normal
cu01,CUDB,18096,19346,Normal
cu01,CUDB,18408,19658,Normal
cu01,CUDB,18720,19970,Normal
cu01,CUDB,19032,20282,Normal
cu01,CUDB,19344,20594,Normal
cu01,CUDB,19656,20906,Normal
cu01,CUDB,19968,21218,Normal
cu01,CUDB,20280,21530,Normal
cu01,CUDB,20592,21842,Normal
cu01,CUDB,20904,22154,Normal
cu01,CUDB,21216,22466,Normal
cu01,CUDB,21528,22778,Normal
cu01,CUDB,21840,23090,Normal
cu01,CUDB,22152,23402,Normal
cu01,CUDB,22464,23714,Normal
cu01,CUDB,22776,24026,Normal
cu01,CUDB,23088,24338,Normal
cu01,CUDB,23400,24650,Normal
cu01,CUDB,23712,24962,Normal
cu01,CUDB,24024,25274,Normal
